city,country,lat,lng
San Juan de Alicante,Spain,38.4014,-0.4367
Hjørring,Denmark,57.4663,9.9889
Tubize,Belgium,50.693,4.2047
Finote Selam,Ethiopia,10.7,37.2667
Yanaul,Russia,56.2833,54.9333
Colleyville,United States,32.8913,-97.1486
Schleswig,Germany,54.5186,9.5653
Haoping,China,32.5933,108.6117
San Martín,Colombia,3.6944,-73.6936
Puerto Escondido,Mexico,15.8619,-97.0672
Lučenec,Slovakia,48.3314,19.6708
El Jícaro,Nicaragua,13.7167,-86.1333
Milagres,Brazil,-7.3128,-38.9458
Formosa do Rio Preto,Brazil,-11.0478,-45.1928
Gandujie,China,35.8908,102.3272
Gilarchāt,India,22.0703,88.4455
Imperial Beach,United States,32.5693,-117.118
Jodhpur,India,21.88,70.03
Miramas,France,43.5822,5.0019
Cavaillon,France,43.8375,5.0381
Teniente Primero Manuel Irala Fernández,Paraguay,-22.8174,-59.582
El Quetzal,Guatemala,14.7667,-91.8167
Noicattaro,Italy,41.0333,16.9833
Galatina,Italy,40.1667,18.1667
Kibeho,Rwanda,-2.6333,29.55
Dhrol,India,22.57,70.42
Ōmachi,Japan,36.503,137.8511
Sofiyivs’ka Borshchahivka,Ukraine,50.4114,30.3692
Xishan,China,23.059,115.5564
Vimercate,Italy,45.6167,9.3667
Vesala,India,12.162,75.4956
Jharka,India,26.3047,85.6686
Fonte Boa,Brazil,-2.5139,-66.0917
Moscow,United States,46.7308,-116.9986
Ballenger Creek,United States,39.3807,-77.4206
Santa Isabel do Rio Negro,Brazil,-0.4139,-65.0192
Perunkalattu,India,12.9182,80.0824
Geretsried,Germany,47.8667,11.4667
Ban Pa Sak,Thailand,16.8477,100.2563
Kotal,India,31.757,76.8729
Port Alfred,South Africa,-33.5917,26.8875
Gokarn,India,14.55,74.3167
Ciudad Altamirano,Mexico,18.3472,-100.6531
Triggiano,Italy,41.0667,16.9167
Cəlilabad,Azerbaijan,39.2042,48.4958
Dondon,Haiti,19.5273,-72.2434
Jászberény,Hungary,47.5,19.9167
Terrytown,United States,29.9014,-90.0279
Fort Washington,United States,38.7339,-77.0069
Artvin,Turkey,41.1833,41.8181
El Progreso,Guatemala,14.35,-89.85
Vitez,Bosnia and Herzegovina,44.1585,17.7885
Nagai,Japan,38.1075,140.0405
Assèmini,Italy,39.2897,9.0048
Andasibe,Madagascar,-17.3589,49.0781
Polasara,India,19.6939,84.814
San Vicente de Cañete,Peru,-13.0833,-76.4
Shenley Brook End,United Kingdom,52.009,-0.789
Kārkala,India,13.2,74.983
Key West,United States,24.5642,-81.7775
Grandview,United States,38.8802,-94.5227
Lanaken,Belgium,50.8925,5.6497
Onda,Spain,39.9625,-0.2639
Vignola,Italy,44.4808,11.0022
Vayakkalattu,India,8.5285,77.1035
Consett,United Kingdom,54.85,-1.83
Biarritz,France,43.48,-1.56
Rockaway,United States,40.9602,-74.4988
Coín,Spain,36.6667,-4.75
Rāman,India,29.9504,74.9619
Derby,United States,37.5571,-97.2551
Marco,Brazil,-3.1239,-40.1469
Samaná,Colombia,5.5833,-74.9167
Marshfield,United States,42.114,-70.7151
Kadamalaikkundu,India,9.811,77.5039
Brunoy,France,48.6979,2.5044
Koko,Nigeria,11.4232,4.517
Lādkhed,India,20.32,77.77
Nechí,Colombia,8.1,-74.7833
Kunisakimachi-tsurugawa,Japan,33.5633,131.7322
Maintirano,Madagascar,-18.0666,44.0167
Mungaoli,India,24.4084,78.0959
Chhota Udepur,India,22.3056,74.0139
Fort Hood,United States,31.1357,-97.7834
Oulad Yaïch,Morocco,32.4167,-6.3333
Tubay,Philippines,9.16,125.52
Villanueva de la Serena,Spain,38.9667,-5.8
Santo Cristo,Philippines,14.6603,121.03
Warrington,United States,40.2489,-75.158
Pura,Philippines,15.6248,120.648
El Cerrito,United States,37.9196,-122.3025
Temerin,Serbia,45.4167,19.8833
Karavaram,India,8.7127,76.9524
Conversano,Italy,40.9667,17.1167
Koba,India,21.2844,72.8763
Arapoti,Brazil,-24.1578,-49.8269
Bishunpur Sundar,India,26.0579,86.9833
Seondha,India,26.1542,78.7812
Wągrowiec,Poland,52.8,17.2
Lower Providence,United States,40.1485,-75.4266
De Witt,United States,43.0501,-76.071
Pāveh,Iran,35.0433,46.355
Natividad,Philippines,16.0422,120.7953
Zakopane,Poland,49.3,19.95
Rockville Centre,United States,40.6643,-73.6383
Cherukolattur,India,11.1881,75.9173
Staunton,United States,38.1593,-79.0611
Hénin-Beaumont,France,50.4217,2.9508
Chinna Salem,India,11.6342,78.8741
Talisayan,Philippines,8.9917,124.8833
Sebastian,United States,27.7822,-80.4819
Santa Maria,Philippines,17.47,121.75
Firmat,Argentina,-33.45,-61.4833
Břevnov,Czechia,50.0844,14.3631
Vorkādi,India,12.7598,74.9311
Koper,Slovenia,45.55,13.7333
Coffs Harbour,Australia,-30.3022,153.1189
San Antonio del Sur,Cuba,20.0569,-74.8078
Ginan,Japan,35.3896,136.7825
Tecax,Mexico,20.2019,-89.2881
Béma,Mali,15.0411,-9.3533
Yinajia,China,26.8333,105.7
Felipe Carrillo Puerto,Mexico,19.5786,-88.0453
Allendale,United States,42.9845,-85.9499
Arida,Japan,34.0833,135.1333
Le Ray,United States,44.0771,-75.7975
Lourinhã,Portugal,39.2425,-9.3122
Tabina,Philippines,7.4655,123.4086
Mpophomeni,South Africa,-29.567,30.182
Bandar-e Deylam,Iran,30.055,50.1653
Mytilíni,Greece,39.1,26.55
Kirkburton,United Kingdom,53.61,-1.703
Ban Piang Luang,Thailand,19.6826,98.626
Güroymak,Turkey,38.5769,42.0211
Lincoln,Canada,43.13,-79.43
Kłodzko,Poland,50.4386,16.655
Santeramo in Colle,Italy,40.8,16.7667
Tarangnan,Philippines,11.9,124.75
Nanpingcun,China,39.8081,114.0473
An Nazlah,Egypt,29.3063,30.6513
Idstein,Germany,50.2214,8.2697
Skopin,Russia,53.8167,39.55
Kommunar,Russia,59.6333,30.4
Jardín América,Argentina,-27.05,-55.2333
Vichy,France,46.1278,3.4267
Zhutailing,China,27.4028,113.0614
Mogtédo,Burkina Faso,12.2833,-0.8333
Palm City,United States,27.1735,-80.2862
Haisyn,Ukraine,48.8103,29.3842
Carahue,Chile,-38.7089,-73.1647
Horb am Neckar,Germany,48.4453,8.6911
Coulsdon,United Kingdom,51.3211,-0.1386
Nova Prata,Brazil,-28.7839,-51.61
Verl,Germany,51.8831,8.5167
Diébougou,Burkina Faso,10.9667,-3.25
Espigão D’Oeste,Brazil,-11.5247,-61.0128
Safīpur,India,26.73,80.35
Nāgod,India,24.5692,80.5881
Scandiano,Italy,44.5925,10.6878
Ipatovo,Russia,45.7167,42.0
Columbine,United States,39.5879,-105.0694
Medford,United States,40.822,-72.9859
Netāpur Tānda,India,16.8321,79.4356
Pereira Barreto,Brazil,-20.6383,-51.1092
Malanguan,China,40.1899,117.7001
Fenoarivo,Madagascar,-18.9344,47.4346
Santa Lucia La Reforma,Guatemala,15.1333,-91.2333
Fort Beaufort,South Africa,-32.7789,26.6353
Alençon,France,48.4306,0.0931
Tosa,Japan,33.5,133.4333
Galt,United States,38.2698,-121.3004
Batabanó,Cuba,22.7167,-82.2833
Villanueva,Nicaragua,12.9636,-86.8147
Tōin,Japan,35.0667,136.6
Sagara,Japan,34.6863,138.1987
Bessemer,United States,33.3712,-86.9728
Siqbā,Syria,33.5189,36.3831
Muret,France,43.4611,1.3267
Koulamoutou,Gabon,-1.1333,12.4833
Kanchanaburi,Thailand,14.0194,99.5311
Voorschoten,Netherlands,52.1333,4.45
Doba,Chad,8.66,16.85
Ḩaql,Saudi Arabia,29.2833,34.9333
Yolombó,Colombia,6.5978,-75.0122
Foughala,Algeria,34.7167,5.3167
São Sebastião da Boa Vista,Brazil,-1.7178,-49.5408
Altavas,Philippines,11.5383,122.4869
Helmstedt,Germany,52.2281,11.0106
Polysayevo,Russia,54.6014,86.2486
Pace,United States,30.6188,-87.1667
Phulpur,Bangladesh,24.9487,90.2495
Pérama,Greece,37.9667,23.5667
Nanminda,India,11.4222,75.8319
Palma,Mozambique,-10.7833,40.4833
Keşlə,Azerbaijan,40.3978,49.8986
Rinteln,Germany,52.1906,9.0814
Brilon,Germany,51.3956,8.5678
Immokalee,United States,26.4253,-81.4251
Samut Songkhram,Thailand,13.4097,100.0017
Francavilla al Mare,Italy,42.4181,14.2919
Newberg,United States,45.3075,-122.9601
Alegria,Philippines,9.7243,123.3402
Busuanga,Philippines,12.1335,119.9363
Saint-Ouen-l’Aumône,France,49.0447,2.1111
Igaci,Brazil,-9.5369,-36.6336
Starkville,United States,33.4608,-88.8297
Utena,Lithuania,55.5,25.6
Kāko,India,25.2259,85.0642
Farnham,United Kingdom,51.215,-0.799
Inkster,United States,42.2935,-83.3148
Valdagno,Italy,45.65,11.3
Migdal Ha‘Emeq,Israel,32.6714,35.2406
Porto Sant’Elpidio,Italy,43.2586,13.7585
Sliedrecht,Netherlands,51.8222,4.7744
Vaterstetten,Germany,48.105,11.7706
El Tarf,Algeria,36.767,8.317
Velenje,Slovenia,46.3625,15.1144
Moses Lake,United States,47.1279,-119.2759
Genet,Ethiopia,9.05,38.5
Mount Gambier,Australia,-37.8294,140.7828
Öhringen,Germany,49.2,9.5
Tarkeshwar,India,21.0957,72.8225
Sirumugai,India,11.3214,77.0052
South Bradenton,United States,27.4612,-82.5822
Chainpura,India,25.52,86.31
Ligang,Taiwan,22.8011,120.507
Nocatee,United States,30.0927,-81.4095
Cliffside Park,United States,40.8222,-73.9879
Bilston,United Kingdom,52.566,-2.073
Nagar,India,27.4247,77.0995
Happy Valley,United States,45.4358,-122.5081
Haiwei,China,19.4261,108.8145
Villeneuve-la-Garenne,France,48.9372,2.3278
São João Nepomuceno,Brazil,-21.54,-43.0108
Pszczyna,Poland,49.9833,18.95
Bandiagara,Mali,14.35,-3.6111
Kami,Japan,33.6,133.6833
Raghunāthpur,India,23.55,86.67
Kireyevsk,Russia,53.9333,37.9333
Vijāpur,India,23.57,72.75
Jericoacoara,Brazil,-2.8,-40.4833
Xenia,United States,39.6829,-83.9413
Aracoiaba,Brazil,-4.3708,-38.8139
Abay,Kazakhstan,49.6311,72.8539
Ipameri,Brazil,-17.7219,-48.16
Rottweil,Germany,48.1681,8.6247
Niramaruthūr,India,10.9267,75.9033
Solano,Colombia,0.6983,-75.2539
New Milton,United Kingdom,50.76,-1.65
Poranki,India,16.4743,80.7128
Shāhedshahr,Iran,35.5731,51.0869
Karayazı,Turkey,39.7039,42.1486
Oltiariq,Uzbekistan,40.3917,71.4767
Licey al Medio,Dominican Republic,19.43,-70.62
Miranda,Brazil,-20.2408,-56.3778
Obertshausen,Germany,50.0667,8.8333
Tougué,Guinea,11.44,-11.67
Tipo-Tipo,Philippines,6.53,122.17
Falconara Marittima,Italy,43.6296,13.3968
Jacutinga,Brazil,-22.2858,-46.6119
Tarpon Springs,United States,28.1493,-82.7623
Weingarten,Germany,47.8092,9.6444
Salor,Uzbekistan,41.3833,69.3583
Mar de Ajó,Argentina,-36.7203,-56.6878
Montbéliard,France,47.51,6.8
Adra,Spain,36.7478,-3.0161
Ayuquitan,Philippines,9.4644,123.2237
Enna,Italy,37.5667,14.2667
Lopez Jaena,Philippines,8.55,123.7667
Manyoni,Tanzania,-5.75,34.8333
Sankt Wendel,Germany,49.4667,7.1667
Nettappākkam,India,11.8663,79.6327
Okemos,United States,42.7057,-84.4135
Roseto degli Abruzzi,Italy,42.6833,14.0167
Bhīkhi,India,30.07,75.53
Al ‘Awwāmīyah,Saudi Arabia,26.5914,49.9795
Ciying,China,25.3607,103.91
Mimasaka,Japan,35.0086,134.1486
Stevens Point,United States,44.5241,-89.5507
Fujikawaguchiko,Japan,35.4973,138.7549
Santa Helena,Brazil,-24.86,-54.3328
Guaçuí,Brazil,-20.7758,-41.6789
Tomares,Spain,37.3764,-6.0458
Oldbury,United Kingdom,52.505,-2.0159
Kyonpyaw,Burma,17.3,95.2
Exeter,United States,40.3139,-75.834
Peekskill,United States,41.2884,-73.9227
Menaceur,Algeria,36.492,2.2208
Wetteren,Belgium,51.0,3.8833
Bungku,Indonesia,-2.5333,121.9667
Treinta y Tres,Uruguay,-33.2333,-54.3833
Salem,United States,37.2864,-80.0555
Bačka Palanka,Serbia,45.25,19.4
Hudson,United States,42.7639,-71.4072
Astorga,Brazil,-23.2328,-51.6658
Sobrado,Brazil,-9.455,-40.8228
Mimata,Japan,31.7306,131.125
Mannadipattu,India,11.9842,79.6321
Salaga,Ghana,8.5508,-0.5187
Tupaciguara,Brazil,-18.5928,-48.705
Andalucía,Colombia,4.1667,-76.1667
Thatcham,United Kingdom,51.405,-1.264
Veenoord,Netherlands,52.9875,6.2914
Vistahermosa,Colombia,3.1239,-73.7514
Mill Creek East,United States,47.8361,-122.1877
Elassóna,Greece,39.8833,22.1833
Biłgoraj,Poland,50.55,22.7333
West Whittier-Los Nietos,United States,33.9759,-118.0689
Āgaro,Ethiopia,7.8558,36.5858
Bathnāha,India,26.6433,85.5747
Bailey's Crossroads,United States,38.8477,-77.1305
Avon Lake,United States,41.4944,-82.0159
Unisan,Philippines,13.8413,121.9752
Reading,United States,42.5351,-71.1056
San Pedro Masahuat,El Salvador,13.55,-89.0333
Reedley,United States,36.5988,-119.4471
São José do Norte,Brazil,-32.015,-52.0419
Pauri,India,30.15,78.78
Nittedal,Norway,60.0731,10.8722
Tumbao,Philippines,7.12,124.38
Anagé,Brazil,-14.6119,-41.1358
Três Passos,Brazil,-27.4558,-53.9319
West Chicago,United States,41.896,-88.2253
San José,Colombia,1.6967,-78.2453
Rocha,Uruguay,-34.4833,-54.35
Limonar,Cuba,22.9561,-81.4086
Kīranūr,India,11.692,79.2899
Omigawa,Japan,35.85,140.6167
Northdale,United States,28.1058,-82.5263
Nyanza,Rwanda,-2.35,29.7333
Caloto,Colombia,3.0333,-76.4167
Longbridge,United Kingdom,52.395,-1.979
Maplewood,United States,40.733,-74.2712
Roth,Germany,49.2461,11.0911
Armilla,Spain,37.15,-3.6167
Leandro N. Alem,Argentina,-27.6,-55.3333
Castelnau-le-Lez,France,43.6369,3.9019
Rouached,Algeria,36.4583,6.0397
Nagtipunan,Philippines,16.22,121.6
Craíbas,Brazil,-9.6178,-36.7678
Karpinsk,Russia,59.7667,59.9833
Pudsey,United Kingdom,53.797,-1.663
Chengannūr,India,9.3157,76.6151
Miyaki,Japan,33.325,130.4547
Lamu,Kenya,-2.262,40.9197
Demba,Congo (Kinshasa),-5.5,22.2667
Jilikŭl,Tajikistan,37.4928,68.5286
Showţ,Iran,39.2197,44.7722
Aleysk,Russia,52.5,82.7833
Coração de Jesus,Brazil,-16.685,-44.365
Luzilândia,Brazil,-3.4578,-42.37
Mahwah,United States,41.0816,-74.1856
Gagarin,Russia,55.55,35.0167
Zhongcun,China,35.3615,107.9791
Ellwangen,Germany,48.9611,10.1306
Cherbourg,France,49.63,-1.62
Diego Martin,Trinidad and Tobago,10.7167,-61.5667
De Pere,United States,44.4308,-88.0785
Nonāhi,India,26.7892,85.6482
Legnago,Italy,45.1929,11.3115
Arriaga,Mexico,16.2361,-93.8995
Upminster,United Kingdom,51.5557,0.2512
Louis Trichardt,South Africa,-23.05,29.9
Llanelli,United Kingdom,51.684,-4.163
Wiehl,Germany,50.95,7.5333
San Miguel,Philippines,10.0,124.32
Yanyan,China,24.324,116.3142
Ottumwa,United States,41.0195,-92.4186
Brandon,United States,32.2778,-89.9896
Denison,United States,33.7672,-96.5808
Santo Tomás,El Salvador,13.6333,-89.1333
Corsicana,United States,32.0824,-96.4665
Béthune,France,50.5303,2.6408
Delitzsch,Germany,51.5264,12.3425
San Giovanni Lupatoto,Italy,45.3833,11.0333
Raisio,Finland,60.4858,22.1692
Busselton,Australia,-33.6478,115.3458
Westhoughton,United Kingdom,53.549,-2.529
Rakovski,Bulgaria,42.3,24.9667
Salamanca,Chile,-31.7667,-70.9667
Yamagata,Japan,35.5061,136.7811
Pinal de Amoles,Mexico,21.1342,-99.4586
Moscháto,Greece,37.95,23.6667
Timurni,India,22.3712,77.2274
Ditzingen,Germany,48.8264,9.0667
Vynohradiv,Ukraine,48.1497,23.025
Torrelodones,Spain,40.5756,-3.9292
Jevargi,India,17.0139,76.7732
Requena,Peru,-5.0569,-73.8515
Saintes,France,45.7464,-0.6333
Harbel,Liberia,6.2833,-10.35
Ulongué,Mozambique,-14.7167,34.3667
Bozkır,Turkey,37.1886,32.2456
Lüdinghausen,Germany,51.7667,7.4333
Sangerhausen,Germany,51.4667,11.3
Krasnoznamensk,Russia,55.6008,37.0358
Farkhor,Tajikistan,37.5,69.4
Pfungstadt,Germany,49.8056,8.6044
Giv‘at Shemu’él,Israel,32.0781,34.8489
Lengir,Kazakhstan,42.1819,69.8878
Oupeye,Belgium,50.71,5.6449
Kovancılar,Turkey,38.7217,39.8672
Espelkamp,Germany,52.3772,8.6328
Caledonia,United States,42.7986,-87.8762
Sugar Hill,United States,34.108,-84.0558
Salzkotten,Germany,51.6708,8.6047
Mercer Island,United States,47.5661,-122.232
Arzignano,Italy,45.5203,11.3397
Lafayette,United States,37.8919,-122.1189
Belén de Umbría,Colombia,5.2,-75.8667
Lennestadt,Germany,51.1236,8.0681
Holt,United States,42.6416,-84.5308
La Unión,Colombia,1.6019,-77.1317
Bābra,India,21.8442,71.3042
Denizciler,Turkey,36.65,36.2167
Budai,Taiwan,23.36,120.17
Tanabi,Brazil,-20.6258,-49.6489
Kirkby in Ashfield,United Kingdom,53.099,-1.245
Seriate,Italy,45.6847,9.7178
Merkānam,India,12.1942,79.9435
Villarrobledo,Spain,39.2667,-2.6
Arbaoua,Morocco,34.9,-5.9167
Camillus,United States,43.0539,-76.3056
Mequon,United States,43.2352,-87.9839
Wādi,India,17.07,76.98
Mariano Comense,Italy,45.7,9.1833
Chocontá,Colombia,5.1467,-73.6825
Thetford,United Kingdom,52.41,0.74
Vsetín,Czechia,49.3386,17.9961
Dyatkovo,Russia,53.6,34.3333
Vierzon,France,47.2225,2.0694
Kawlin,Burma,23.7903,95.6806
Albergaria-a-Velha,Portugal,40.6936,-8.4806
Acatlán,Mexico,20.2333,-103.5333
Topoľčany,Slovakia,48.55,18.1833
Cândido Sales,Brazil,-15.505,-41.2389
Chardonnières,Haiti,18.2742,-74.1659
Fengruncun,China,34.7714,109.7123
Talugtug,Philippines,15.7789,120.8111
Camalaniugan,Philippines,18.2756,121.6756
Chiromo,Malawi,-16.55,35.1332
Ganshoren,Belgium,50.8667,4.3167
Ilaiyānkudi,India,9.6271,78.6247
Mudgal,India,16.0119,76.442
Atlatlahucan,Mexico,18.935,-98.9
Oulad Said,Morocco,32.632,-8.8456
Bacoli,Italy,40.8,14.0833
Miahuatlán,Mexico,18.5667,-97.4333
Allen,Philippines,12.5013,124.282
Petershagen,Germany,52.3833,8.9667
Tipasa,Algeria,36.5919,2.4494
Mananjary,Madagascar,-21.2167,48.3333
Wumayingcun,China,38.0094,116.8032
Sandoná,Colombia,1.2833,-77.4667
Dickinson,United States,46.8918,-102.7925
Hazelwood,United States,38.7931,-90.3899
Apiaí,Brazil,-24.5097,-48.8428
Norco,United States,33.9252,-117.5498
Norden,Germany,53.5967,7.2056
Workington,United Kingdom,54.6365,-3.5549
Guéné,Benin,11.7306,3.2242
Orosháza,Hungary,46.5678,20.6428
Uruçuí,Brazil,-7.2333,-44.55
Maaseik,Belgium,51.1019,5.7856
Brodósqui,Brazil,-20.9908,-47.6589
North Laurel,United States,39.1285,-76.8476
Walker,United States,42.9853,-85.7446
Dinuba,United States,36.5453,-119.3987
Saranga,India,22.54,88.21
Somoniyon,Tajikistan,38.4422,68.7769
Taquari,Brazil,-29.8,-51.8597
Néa Filadélfeia,Greece,38.0367,23.7367
Barstow,United States,34.8661,-117.0471
Albany,Australia,-35.0228,117.8814
Uttaramerūr,India,12.616,79.753
Şaydnāyā,Syria,33.6947,36.3715
Kingswinford,United Kingdom,52.498,-2.166
Kola,India,22.43,87.87
Lātehār,India,23.7442,84.4998
Carteret,United States,40.5849,-74.2284
Sarrat,Philippines,18.1578,120.6447
Saikaichō-kobagō,Japan,32.9331,129.6431
Piranhas,Brazil,-9.6239,-37.7569
Pāonta Sāhib,India,30.438,77.624
Erlun,Taiwan,23.791,120.3954
Tirorā,India,21.4072,79.9326
Banhatti,India,16.3853,75.1494
Jutaí,Brazil,-2.7469,-66.7669
Malyn,Ukraine,50.7689,29.27
Edgewood,United States,39.419,-76.2964
Overijse,Belgium,50.7751,4.5372
Aridagawa,Japan,34.05,135.2167
Monreal,Philippines,12.644,123.6648
Easton,United States,42.0362,-71.1103
Pitsea,United Kingdom,51.569,0.504
Vāsudevanallūr,India,9.2417,77.4118
Fatimé,Mali,13.5739,-5.3815
Álamo,Mexico,20.9167,-97.675
Debila,Algeria,33.5064,6.9381
Prachin Buri,Thailand,14.0567,101.3739
Bagno a Ripoli,Italy,43.75,11.3167
Muskego,United States,42.886,-88.1291
Bardsīr,Iran,29.9275,56.5764
Rhyl,United Kingdom,53.321,-3.48
Gulām,India,25.7965,86.7416
Harstad,Norway,68.7989,16.5314
Kasrāwad,India,22.1274,75.611
Rājgurunagar,India,18.8667,73.9
Saky,Ukraine,45.1336,33.5772
Panāgar,India,23.3,79.98
Wewak,Papua New Guinea,-3.55,143.6333
Aimorés,Brazil,-19.4958,-41.0639
Candelaria,Argentina,-27.4594,-55.7453
Campos Sales,Brazil,-7.0739,-40.3758
Otuzco,Peru,-7.9,-78.5833
Pallappatti,India,10.7198,77.8915
Santa María Tonameca,Mexico,15.7458,-96.5472
Sāhibpur Kamāl,India,25.4167,86.3901
Simpsonville,United States,34.7287,-82.2569
Sohwal,India,26.75,81.9861
Rānia,India,29.53,74.83
Atuntaqui,Ecuador,0.3317,-78.2189
Waldshut-Tiengen,Germany,47.6231,8.2144
Mombin Crochu,Haiti,19.3688,-71.9824
Dedham,United States,42.2467,-71.1777
Mountain House,United States,37.7673,-121.5449
Novi Travnik,Bosnia and Herzegovina,44.1748,17.6634
Nāmrup,India,27.1939,95.3193
Bad Oldesloe,Germany,53.8117,10.3742
Āshkhāneh,Iran,37.5578,56.9258
University Park,United States,32.8506,-96.7937
Malaṅgawā,Nepal,26.8667,85.5667
El Fahs,Tunisia,36.3667,9.9
Baliqchi,Uzbekistan,40.9,71.8528
Pagudpud,Philippines,18.5614,120.7878
Muliyār,India,12.5074,75.0957
Iglesias,Italy,39.3103,8.5372
Sahjanwa,India,26.75,83.2167
Rajākheri,India,23.8593,78.7852
Yarmouth,United States,41.6756,-70.2242
Kongsberg,Norway,59.65,9.65
Zawyat ech Cheïkh,Morocco,32.6414,-5.9206
Santo Tomás,Peru,-14.451,-72.082
Burē,Ethiopia,10.7,37.0667
Ninohe,Japan,40.2713,141.3048
Ibiapina,Brazil,-3.9233,-40.8894
Avon,United States,41.4485,-82.0187
Yapqan,China,39.1917,76.1656
Jāfarābād,India,20.8667,71.3667
Liria,Spain,39.6258,-0.5942
Correggio,Italy,44.7717,10.7806
Soccorro,Philippines,14.6179,121.0558
Beersel,Belgium,50.7667,4.3
Duiven,Netherlands,51.9472,6.0211
Perrysburg,United States,41.5377,-83.6413
Calahorra,Spain,42.3,-1.9667
Oegstgeest,Netherlands,52.1833,4.4667
Shrīrangapattana,India,12.414,76.704
Kingsville,United States,27.5094,-97.861
El Karimia,Algeria,36.1167,1.55
Bombinhas,Brazil,-27.1378,-48.5169
Steenbergen,Netherlands,51.5842,4.3194
Bellview,United States,30.462,-87.312
Imi-n-Tanout,Morocco,31.16,-8.85
Valls,Spain,41.2883,1.2519
Huşi,Romania,46.6742,28.0597
Lanling,China,23.0033,114.5671
Dix Hills,United States,40.8033,-73.3375
Nabīnagar,India,24.62,84.12
Sohāgpur,India,22.7,78.2
Charentsavan,Armenia,40.4097,44.6431
Camaligan,Philippines,13.6208,123.1656
Wolfsberg,Austria,46.85,14.8333
San Felipe,Philippines,15.0619,120.07
Meckenheim,Germany,50.6333,7.0167
Datça,Turkey,36.7283,27.6869
Newport,United States,41.4801,-71.3203
Barwa Sāgar,India,25.3799,78.739
Daventry,United Kingdom,52.2578,-1.1628
Pangil,Philippines,14.4,121.47
King of Prussia,United States,40.0963,-75.3821
Quirino,Philippines,17.1356,121.735
Boussé,Burkina Faso,12.6667,-1.8975
Loma Linda,United States,34.045,-117.2498
São João dos Patos,Brazil,-6.495,-43.7019
Bognor Regis,United Kingdom,50.7824,-0.6764
Barki Ballia,India,25.4223,86.2758
Nepomuceno,Brazil,-21.2358,-45.2358
Simria,India,25.9663,85.8324
Trikodi,India,11.4667,75.6167
Hukeri,India,16.23,74.6
Naubatpur,India,25.5,84.9611
Rāmshīr,Iran,30.8936,49.4086
Pathiyanikunnu,India,8.7733,76.8801
Sonzacate,El Salvador,13.7356,-89.7161
Hastings,United States,40.5961,-98.39
Attili,India,16.7,81.6
Hindley,United Kingdom,53.5355,-2.5658
Khed Brahma,India,24.0283,73.0414
Paoay,Philippines,18.0625,120.5203
Drodro,Congo (Kinshasa),1.7667,30.5333
Dbarwa,Eritrea,15.1,38.8333
Moyalē,Ethiopia,3.527,39.056
Tegalbuleud,Indonesia,-7.3578,106.622
Kali,India,19.9436,77.7317
Ayirūrpāra,India,8.503,76.9522
Pārner,India,19.003,74.438
Lālru,India,30.4867,76.8006
Singhāna,India,27.98,75.8
Kalamner,India,20.4444,78.3256
Sojītra,India,22.55,72.7197
Mādha,India,29.1966,76.0653
Chānasma,India,23.72,72.12
Vodurivāndlagūdem,India,16.4286,81.133
Khiria Jhānsi,India,25.4639,78.5829
Data,India,29.267,75.995
Malanvādi,India,16.008,73.687
Aş Şaqlāwīyah,Iraq,33.3964,43.6833
Shaqlāwah,Iraq,36.3964,44.3436
Ash Shūnah ash Shamālīyah,Jordan,32.61,35.6081
Moyale,Kenya,3.527,39.056
Vangviang,Laos,18.9267,102.4494
Ehden,Lebanon,34.2919,35.9546
Ampahana,Madagascar,-14.7617,50.2208
Fidirana,Madagascar,-19.5095,46.5655
Mahatalaky,Madagascar,-24.7908,47.0787
Ankazomborona,Madagascar,-16.1163,46.7539
Antsirabe Avaratra,Madagascar,-13.9746,49.9724
Bidur,Malaysia,4.1167,101.2833
Catembe,Mozambique,-26.0092,32.5667
